Player,Team,YearSigned,Years,,Value,APY,Guaranteed,,APY as % OfCap At Signing,,InflatedValue,InflatedAPY,InflatedGuaranteed
Desmond Bryant,Raiders,2011,1,,"$525,000","$525,000",$0,,0.4%,,"$1,313,645","$1,313,645",$0
Michael Bennett,Buccaneers,2011,1,,"$525,000","$525,000",$0,,0.4%,,"$1,313,645","$1,313,645",$0
Jeremy Mincey,Jaguars,2009,3,,"$535,000","$535,000",$0,,0.4%,,"$1,310,098","$1,310,098",$0
Rob Ninkovich,Patriots,2009,1,,"$535,000","$535,000",$0,,0.4%,,"$1,310,098","$1,310,098",$0
Shaq Riddick,Cardinals,2015,4,,"$2,491,832","$622,958","$211,832",,0.4%,,"$5,238,273","$1,309,568","$445,308"
Jonathan Massaquoi,Chiefs,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,309,397","$1,309,397",$0
Dezman Moses,Chiefs,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,309,397","$1,309,397",$0
Malliciah Goodman,Falcons,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,309,397","$1,309,397",$0
Damontre Moore,LV/SEA,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,309,397","$1,309,397",$0
Malliciah Goodman,Seahawks,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,309,397","$1,309,397",$0
Phillip Hunt,Saints,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,309,397","$1,309,397",$0
Bradlee Anae,Jets,2022,1,,"$905,000","$905,000","$85,000",,0.4%,,"$1,309,251","$1,309,251","$122,968"
Greg Romeus,Saints,2011,4,,"$2,089,824","$522,456","$49,824",,0.4%,,"$5,229,117","$1,307,279","$124,669"
Ryan Russell,Cowboys,2015,4,,"$2,482,988","$620,747","$202,988",,0.4%,,"$5,219,682","$1,304,920","$426,717"
Cheta Ozougwu,Texans,2011,4,,"$2,085,900","$521,475","$45,900",,0.4%,,"$5,219,299","$1,304,825","$114,850"
Kentavius Street,49ers,2018,4,,"$3,070,200","$767,550","$610,200",,0.4%,,"$5,218,647","$1,304,662","$1,037,202"
Mark Anderson,Bears,2006,4,,"$1,766,550","$441,638","$156,550",,0.4%,,"$5,216,518","$1,304,131","$462,283"
Christian Miller,Panthers,2019,4,,"$3,257,016","$814,254","$737,016",,0.4%,,"$5,212,610","$1,303,153","$1,179,539"
IK Enemkpali,BUF/NYJ,2014,4,,"$2,298,680","$574,670","$78,680",,0.4%,,"$5,205,732","$1,301,433","$178,184"
Austin Bryant,Lions,2019,4,,"$3,252,632","$813,158","$732,632",,0.4%,,"$5,205,594","$1,301,398","$1,172,523"
Jeremy Beal,Broncos,2011,4,,"$2,078,600","$519,650","$38,600",,0.4%,,"$5,201,033","$1,300,258","$96,584"
Josh Sweat,Eagles,2018,4,,"$3,057,592","$764,398","$597,592",,0.4%,,"$5,197,216","$1,299,304","$1,015,772"
Earnest Brown IV,Cowboys,2024,3,,"$3,300,000","$1,100,000",$0,,0.4%,,"$3,891,778","$1,297,259",$0
Xavier Thomas,Cardinals,2024,4,,"$4,392,892","$1,098,223","$372,892",,0.4%,,"$5,180,654","$1,295,164","$439,761"
Khalid Kareem,Colts,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Austin Larkin,Panthers,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Tim Ward,Jets,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Jessie Lemonier,Lions,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Chris Odom,Browns,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Justin Lawler,Titans,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Tuzar Skipper,Steelers,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Frank Herron,Panthers,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Jessie Lemonier,Cardinals,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Jonathan Woodard,Chiefs,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,294,784","$1,294,784",$0
Isaiah Irving,Bears,2020,1,,"$850,000","$850,000","$25,000",,0.4%,,"$1,291,726","$1,291,726","$37,992"
D'Aundre Reed,Dolphins,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,290,857","$1,290,857",$0
Cheta Ozougwu,Saints,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,290,857","$1,290,857",$0
Scott Solomon,Buccaneers,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,290,857","$1,290,857",$0
D'Aundre Reed,Jaguars,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,290,857","$1,290,857",$0
Ben Gardner,Cowboys,2014,4,,"$2,279,172","$569,793","$59,172",,0.4%,,"$5,161,553","$1,290,388","$134,005"
Kenny Willekes,Vikings,2020,4,,"$3,394,676","$848,669","$99,676",,0.4%,,"$5,158,811","$1,289,703","$151,475"
Trevor Reilly,Jets,2014,4,,"$2,276,848","$569,212","$56,848",,0.4%,,"$5,156,290","$1,289,073","$128,741"
James Smith-Williams,Commanders,2020,4,,"$3,392,700","$848,175","$97,700",,0.4%,,"$5,155,808","$1,288,952","$148,472"
Terrence Fede,Dolphins,2014,4,,"$2,275,952","$568,988","$55,952",,0.4%,,"$5,154,261","$1,288,565","$126,712"
Kasim Edebali,Raiders,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Tank Carradine,Dolphins,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Nate Orchard,Commanders,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Datone Jones,Jaguars,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Jeremiah Attaochu,Broncos,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Nate Orchard,Seahawks,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Damontre Moore,49ers,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Dion Jordan,Raiders,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Kasim Edebali,Eagles,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Nate Orchard,Dolphins,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Damontre Moore,49ers,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Josh Martin,Saints,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Terrence Fede,Giants,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Matt Longacre,Cardinals,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,288,342","$1,288,342",$0
Austin Booker,Bears,2024,4,,"$4,369,140","$1,092,285","$349,136",,0.4%,,"$5,152,643","$1,288,161","$411,745"
Kendall Donnerson,Panthers,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Randy Ramsey,Packers,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Freedom Akinmoladun,Bengals,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Jessie Lemonier,Lions,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Amani Bledsoe,Bengals,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Kendall Donnerson,Saints,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Ron'Dell Carter,Cowboys,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,287,321","$1,287,321",$0
Shelby Harris,Raiders,2014,4,,"$2,273,612","$568,403","$53,612",,0.4%,,"$5,148,962","$1,287,240","$121,413"
Casey Toohill,WAS/PHI,2020,4,,"$3,387,032","$846,758","$92,032",,0.4%,,"$5,147,195","$1,286,799","$139,859"
Christo Bilukidi,Bengals,2013,2,,"$1,050,000","$525,000",$0,,0.4%,,"$2,571,220","$1,285,610",$0
Cheta Ozougwu,Bears,2013,2,,"$1,050,000","$525,000",$0,,0.4%,,"$2,571,220","$1,285,610",$0
Scott Solomon,Buccaneers,2013,2,,"$1,050,000","$525,000",$0,,0.4%,,"$2,571,220","$1,285,610",$0
Mike Love,Bills,2022,2,,"$1,775,000","$887,500","$10,000",,0.4%,,"$2,567,867","$1,283,934","$14,467"
Michael Sam,Rams,2014,4,,"$2,265,896","$566,474","$45,896",,0.4%,,"$5,131,488","$1,282,872","$103,939"
Brennan Jackson,LAR/LV,2024,4,,"$4,349,368","$1,087,342","$329,368",,0.4%,,"$5,129,325","$1,282,331","$388,432"
Jonathan Garvin,Packers,2020,4,,"$3,374,284","$843,571","$79,284",,0.4%,,"$5,127,822","$1,281,956","$120,486"
Derrek Tuszka,Broncos,2020,4,,"$3,370,492","$842,623","$75,492",,0.4%,,"$5,122,059","$1,280,515","$114,723"
Mohamed Kamara,Dolphins,2024,4,,"$4,340,872","$1,085,218","$320,872",,0.4%,,"$5,119,306","$1,279,826","$378,413"
Steven Means,Falcons,2020,1,,"$840,000","$840,000","$20,000",,0.4%,,"$1,276,529","$1,276,529","$30,394"
Frank Kearse,Panthers,2011,4,,"$2,040,000","$510,000",$0,,0.4%,,"$5,104,449","$1,276,112",$0
Lazarius Levingston,Seahawks,2011,4,,"$2,040,000","$510,000",$0,,0.4%,,"$5,104,449","$1,276,112",$0
Deiontrez Mount,Titans,2015,4,,"$2,428,152","$607,038","$148,152",,0.4%,,"$5,104,407","$1,276,102","$311,442"
Markus White,TB/WAS,2012,2,,"$1,020,000","$510,000",$0,,0.4%,,"$2,547,463","$1,273,731",$0
Mario Addison,Commanders,2012,2,,"$1,020,000","$510,000",$0,,0.4%,,"$2,547,463","$1,273,731",$0
Max Valles,Raiders,2015,4,,"$2,421,572","$605,393","$141,572",,0.4%,,"$5,090,574","$1,272,644","$297,609"
Rob Ninkovich,Saints,2008,2,,"$980,000","$490,000",$0,,0.4%,,"$2,544,621","$1,272,310",$0
Ahmad Brooks,49ers,2008,2,,"$980,000","$490,000",$0,,0.4%,,"$2,544,621","$1,272,310",$0
Rob Ninkovich,Dolphins,2008,2,,"$980,000","$490,000",$0,,0.4%,,"$2,544,621","$1,272,310",$0
Michael Bennett,Jaguars,2015,4,,"$2,418,700","$604,675","$138,700",,0.4%,,"$5,084,537","$1,271,134","$291,572"
Ronald Blair,49ers,2016,4,,"$2,610,404","$652,601","$270,404",,0.4%,,"$5,063,784","$1,265,946","$524,542"
Mario Haggan,Bills,2003,,,"$945,750","$315,250","$35,750",,0.4%,,"$3,797,778","$1,265,926","$143,559"
Demone Harris,49ers,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Kentavius Street,Falcons,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Trevis Gipson,Panthers,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Justin Hollins,Bills,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Trevis Gipson,49ers,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Rashad Weaver,Jets,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Clelin Ferrell,49ers,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Larrell Murchison,Rams,2025,1,,"$1,170,000","$1,170,000","$160,000",,0.4%,,"$1,262,192","$1,262,192","$172,607"
Khalid Kareem,Falcons,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Carlos Basham Jr.,Panthers,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Khalid Kareem,Falcons,2025,1,,"$1,170,000","$1,170,000",$0,,0.4%,,"$1,262,192","$1,262,192",$0
Tyrion Ingram-Dawkins,Vikings,2025,4,,"$4,677,376","$1,169,344","$477,376",,0.4%,,"$5,045,937","$1,261,484","$514,992"
Steven Means,Eagles,2015,3,,"$1,800,000","$600,000",$0,,0.4%,,"$3,783,920","$1,261,307",$0
Zach Moore,Vikings,2015,3,,"$1,800,000","$600,000",$0,,0.4%,,"$3,783,920","$1,261,307",$0
B.J. Dubose,Vikings,2015,4,,"$2,339,860","$599,965","$119,860",,0.4%,,"$4,918,801","$1,261,233","$251,967"
Jarvis Moss,Raiders,2010,1,,"$540,000","$540,000",$0,,0.4%,,"$1,260,837","$1,260,837",$0
Javon Solomon,Bills,2024,4,,"$4,274,276","$1,068,569","$254,276",,0.4%,,"$5,040,767","$1,260,192","$299,874"
Jabari Zuniga,Saints,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Quinton Bell,Eagles,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Quincy Roche,Steelers,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Tarron Jackson,Eagles,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Jamir Jones,Steelers,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Quinton Bell,Falcons,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Michael Hoecht,Rams,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,259,466","$1,259,466",$0
Matt Judon,Ravens,2016,4,,"$2,595,736","$648,934","$255,736",,0.4%,,"$5,035,330","$1,258,832","$496,089"
Chris Smith,JAX/CIN,2014,4,,"$2,220,000","$555,000",$0,,0.4%,,"$5,027,549","$1,256,887",$0
Antonio Smith,Cardinals,2006,1,,"$425,000","$425,000",$0,,0.4%,,"$1,255,000","$1,255,000",$0
Taco Charlton,Chiefs,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,253,734","$1,253,734",$0
Isaac Rochell,Chargers,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,253,734","$1,253,734",$0
Bryan Cox Jr.,Bills,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,253,734","$1,253,734",$0
Anthony Lanier,Saints,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,253,734","$1,253,734",$0
Isaiah Irving,Cardinals,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,253,734","$1,253,734",$0
Bradyn Swinson,Patriots,2025,4,,"$4,640,796","$1,160,199","$440,796",,0.4%,,"$5,006,475","$1,251,619","$475,529"
Justin Staples,Titans,2016,2,,"$1,290,000","$645,000",$0,,0.4%,,"$2,502,402","$1,251,201",$0
Christopher Allen,Broncos,2022,3,,"$2,590,000","$863,333","$180,000",,0.4%,,"$3,746,916","$1,248,972","$260,403"
DaMarcus Mitchell,Patriots,2022,3,,"$2,585,000","$861,667","$75,000",,0.4%,,"$3,739,683","$1,246,561","$108,501"
Zach McCloud,Vikings,2022,3,,"$2,585,000","$861,667","$250,000",,0.4%,,"$3,739,683","$1,246,561","$361,671"
Kingsley Jonathan,Bills,2023,2,,"$1,858,500","$929,250","$3,500",,0.4%,,"$2,490,125","$1,245,063","$4,690"
Tyrus Wheat,Cowboys,2026,1,,"$1,245,000","$1,245,000","$100,000",,0.4%,,"$1,245,000","$1,245,000","$100,000"
Mike Catapano,Texans,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,244,479","$1,244,479",$0
Kasim Edebali,Rams,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,244,479","$1,244,479",$0
Jayson DiManche,49ers,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,244,479","$1,244,479",$0
Kasim Edebali,Saints,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,244,479","$1,244,479",$0
Will Clarke,Buccaneers,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,244,479","$1,244,479",$0
Derek Rivers,Colts,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,244,190","$1,244,190",$0
Adetokunbo Ogundeji,Steelers,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,244,190","$1,244,190",$0
Wyatt Ray,Dolphins,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,244,190","$1,244,190",$0
Jonathan Garvin,49ers,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,244,190","$1,244,190",$0
Terrell Lewis,Eagles,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,244,190","$1,244,190",$0
Arron Mosby,Panthers,2022,3,,"$2,580,000","$860,000","$95,000",,0.4%,,"$3,732,450","$1,244,150","$137,435"
Tariqious Tisdale,Bengals,2022,3,,"$2,580,000","$860,000","$20,000",,0.4%,,"$3,732,450","$1,244,150","$28,934"
Jeremiah Moon,Ravens,2022,3,,"$2,580,000","$860,000","$35,000",,0.4%,,"$3,732,450","$1,244,150","$50,634"
Elijah Roberts,Buccaneers,2025,4,,"$4,609,796","$1,152,449","$409,796",,0.4%,,"$4,973,032","$1,243,258","$442,087"
Luiji Vilain,Panthers,2023,2,,"$1,855,000","$927,500",$0,,0.4%,,"$2,485,436","$1,242,718",$0
Keir Thomas,Rams,2023,2,,"$1,855,000","$927,500",$0,,0.4%,,"$2,485,436","$1,242,718",$0
Janarius Robinson,Raiders,2023,2,,"$1,855,000","$927,500",$0,,0.4%,,"$2,485,436","$1,242,718",$0
Kyron Johnson,Steelers,2023,2,,"$1,855,000","$927,500",$0,,0.4%,,"$2,485,436","$1,242,718",$0
Sam Okuayinonu,Titans,2023,2,,"$1,855,000","$927,500",$0,,0.4%,,"$2,485,436","$1,242,718",$0
Demetrius Taylor,Lions,2022,3,,"$2,575,000","$858,333","$20,000",,0.4%,,"$3,725,216","$1,241,738","$28,934"
Zach VanValkenburg,Raiders,2022,3,,"$2,575,000","$858,333","$85,000",,0.4%,,"$3,725,216","$1,241,738","$122,968"
Jacub Panasiuk,Commanders,2022,3,,"$2,575,000","$858,333","$65,000",,0.4%,,"$3,725,216","$1,241,738","$94,035"
Collin Oliver,Packers,2025,4,,"$4,604,084","$1,151,021","$404,084",,0.4%,,"$4,966,870","$1,241,717","$435,924"
De'Shaan Dixon,Jaguars,2022,3,,"$2,572,000","$857,333","$112,000",,0.4%,,"$3,720,876","$1,240,292","$162,029"
Joe Ozougwu,Buccaneers,2022,3,,"$2,571,000","$857,000","$11,000",,0.4%,,"$3,719,429","$1,239,810","$15,914"
Kingsley Jonathan,BUF/CHI,2022,3,,"$2,570,000","$856,667","$10,000",,0.4%,,"$3,717,983","$1,239,328","$14,467"
Carson Wells,Bengals,2022,3,,"$2,570,000","$856,667","$10,000",,0.4%,,"$3,717,983","$1,239,328","$14,467"
Owen Carney Jr.,Dolphins,2022,3,,"$2,570,000","$856,667","$40,000",,0.4%,,"$3,717,983","$1,239,328","$57,867"
Deandre Johnson,Dolphins,2022,3,,"$2,570,000","$856,667","$25,000",,0.4%,,"$3,717,983","$1,239,328","$36,167"
Tomon Fox,Giants,2022,3,,"$2,570,000","$856,667","$20,000",,0.4%,,"$3,717,983","$1,239,328","$28,934"
Myron Tagovailoa-Amosa,Raiders,2022,3,,"$2,570,000","$856,667","$207,000",,0.4%,,"$3,717,983","$1,239,328","$299,464"
Tyree Johnson,Steelers,2022,3,,"$2,570,000","$856,667","$10,000",,0.4%,,"$3,717,983","$1,239,328","$14,467"
Benton Whitley,Rams,2022,3,,"$2,568,000","$856,000","$8,000",,0.4%,,"$3,715,089","$1,238,363","$11,573"
Chauncey Manac,Packers,2022,3,,"$2,568,000","$856,000","$8,000",,0.4%,,"$3,715,089","$1,238,363","$11,573"
Sam Okuayinonu,Titans,2022,3,,"$2,567,500","$855,833","$27,500",,0.4%,,"$3,714,366","$1,238,122","$39,784"
Ty Shelby,Chargers,2022,3,,"$2,567,500","$855,833","$7,500",,0.4%,,"$3,714,366","$1,238,122","$10,850"
T.D. Moultry,Steelers,2022,3,,"$2,567,500","$855,833","$7,500",,0.4%,,"$3,714,366","$1,238,122","$10,850"
Charles Wiley,Ravens,2022,3,,"$2,567,000","$855,667","$7,000",,0.4%,,"$3,713,643","$1,237,881","$10,127"
Brayden Thomas,Rams,2022,3,,"$2,566,500","$855,500","$6,500",,0.4%,,"$3,712,919","$1,237,640","$9,403"
John Franklin-Myers,Jets,2018,4,,"$2,912,356","$728,089","$452,356",,0.4%,,"$4,950,348","$1,237,587","$768,903"
Marquis Haynes,Panthers,2018,4,,"$2,912,356","$728,089","$452,356",,0.4%,,"$4,950,348","$1,237,587","$768,903"
Andrzej Hughes-Murray,Rams,2022,3,,"$2,566,000","$855,333","$6,000",,0.4%,,"$3,712,196","$1,237,398","$8,680"
Big Kat Bryant,Cowboys,2022,3,,"$2,565,000","$855,000","$80,000",,0.4%,,"$3,710,749","$1,236,916","$115,735"
Scott Patchan,Colts,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,710,749","$1,236,916","$7,233"
Mika Tafua,Cowboys,2022,3,,"$2,565,000","$855,000","$55,000",,0.4%,,"$3,710,749","$1,236,916","$79,568"
Josh Onujiogu,Seahawks,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,710,749","$1,236,916","$7,233"
Daniel Joseph,Bills,2022,3,,"$2,562,500","$854,167","$2,500",,0.4%,,"$3,707,133","$1,235,711","$3,617"
Keir Thomas,Rams,2022,3,,"$2,562,500","$854,167","$2,500",,0.4%,,"$3,707,133","$1,235,711","$3,617"
Ryder Anderson,Giants,2022,3,,"$2,562,000","$854,000","$2,000",,0.4%,,"$3,706,409","$1,235,470","$2,893"
Cullen Wick,Colts,2022,3,,"$2,561,000","$853,667","$1,000",,0.4%,,"$3,704,963","$1,234,988","$1,447"
Janarius Robinson,Eagles,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,703,516","$1,234,505",$0
Carson Taylor,Bears,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,703,516","$1,234,505",$0
Keir Thomas,Rams,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,703,516","$1,234,505",$0
Ali Fayad,Eagles,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,703,516","$1,234,505",$0
Drew Jordan,Panthers,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,703,516","$1,234,505",$0
Edmond Robinson,Jets,2015,4,,"$2,348,312","$587,078","$68,312",,0.4%,,"$4,936,569","$1,234,142","$143,604"
Nick Moody,Seahawks,2015,1,,"$585,000","$585,000",$0,,0.4%,,"$1,229,774","$1,229,774",$0
Lavar Edwards,Bills,2015,2,,"$585,000","$585,000",$0,,0.4%,,"$1,229,774","$1,229,774",$0
Benton Whitley,Cardinals,2024,2,,"$2,085,000","$1,042,500",$0,,0.4%,,"$2,458,896","$1,229,448",$0
Shaka Toney,Cowboys,2024,2,,"$2,085,000","$1,042,500",$0,,0.4%,,"$2,458,896","$1,229,448",$0
Chris Clemons,Commanders,2003,3,,"$917,000","$305,667","$7,000",,0.4%,,"$3,682,328","$1,227,444","$28,109"
Cedric Johnson,Bengals,2024,4,,"$4,158,388","$1,039,597","$138,388",,0.4%,,"$4,904,097","$1,226,024","$163,205"
Xzavier Dickson,Patriots,2015,,,"$2,332,784","$583,196","$52,784",,0.4%,,"$4,903,926","$1,225,982","$110,961"
John Daka,Rams,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
Kenny Willekes,Vikings,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
William Bradley-King,Commanders,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
Davin Bellamy,Titans,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
Tipa Galeai,Packers,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
Matt Leo,Eagles,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
John Daka,Jets,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
Tyshun Render,Dolphins,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,450,860","$1,225,430",$0
Sam Montgomery,Bengals,2014,2,,"$1,080,000","$540,000",$0,,0.4%,,"$2,445,835","$1,222,917",$0
John Simon,Texans,2014,2,,"$1,080,000","$540,000",$0,,0.4%,,"$2,445,835","$1,222,917",$0
Andre Carter II,Vikings,2023,3,,"$2,735,000","$911,667","$340,000",,0.4%,,"$3,664,511","$1,221,504","$455,552"
Javontae Jean-Baptiste,Commanders,2024,4,,"$4,141,188","$1,035,297","$121,188",,0.4%,,"$4,883,813","$1,220,953","$142,920"
Kroy Biermann,Falcons,2008,4,,"$1,879,750","$469,938","$174,750",,0.4%,,"$4,880,868","$1,220,218","$453,747"
Tyler Baron,Jets,2025,4,,"$4,520,216","$1,130,054","$320,216",,0.4%,,"$4,876,393","$1,219,098","$345,448"
Mario Haggan,Bills,2003,1,,"$910,000","$303,333",$0,,0.4%,,"$3,654,219","$1,218,072",$0
Ikenna Enechukwu,Falcons,2023,3,,"$2,725,000","$908,333","$130,000",,0.4%,,"$3,651,112","$1,217,037","$174,181"
Myles Cole,Jaguars,2024,4,,"$4,124,076","$1,031,019","$104,076",,0.4%,,"$4,863,632","$1,215,908","$122,740"
Malik Herring,Titans,2026,1,,"$1,215,000","$1,215,000",$0,,0.4%,,"$1,215,000","$1,215,000",$0
Larrell Murchison,Rams,2026,1,,"$1,215,000","$1,215,000","$330,300",,0.4%,,"$1,215,000","$1,215,000","$330,300"
Julian Okwara,Browns,2026,1,,"$1,215,000","$1,215,000",$0,,0.4%,,"$1,215,000","$1,215,000",$0
Eku Leota,Panthers,2023,3,,"$2,720,000","$906,667","$175,000",,0.4%,,"$3,644,413","$1,214,805","$234,475"
D.J. Coleman,Jaguars,2023,3,,"$2,720,000","$906,667","$125,000",,0.4%,,"$3,644,413","$1,214,805","$167,482"
Lonnie Phelps,Browns,2023,3,,"$2,720,000","$906,667","$250,000",,0.4%,,"$3,644,413","$1,214,805","$334,964"
Solomon Byrd,Texans,2024,4,,"$4,119,992","$1,029,998","$99,992",,0.4%,,"$4,858,816","$1,214,704","$117,923"
Truman Jones,Chiefs,2023,3,,"$2,715,000","$905,000","$236,000",,0.4%,,"$3,637,714","$1,212,571","$316,206"
Thomas Incoom,Broncos,2023,3,,"$2,715,000","$905,000","$200,000",,0.4%,,"$3,637,714","$1,212,571","$267,972"
Tyrus Wheat,Cowboys,2023,3,,"$2,715,000","$905,000","$200,000",,0.4%,,"$3,637,714","$1,212,571","$267,972"
Benson Mayowa,SEA/LV,2013,3,,"$1,485,000","$495,000",$0,,0.4%,,"$3,636,439","$1,212,146",$0
James Houston,Lions,2022,2,,"$1,675,000","$837,500",$0,,0.4%,,"$2,423,199","$1,211,599",$0
Thomas Rush,Titans,2023,3,,"$2,710,000","$903,333","$175,000",,0.4%,,"$3,631,014","$1,210,338","$234,475"
