Player,Team,YearSigned,Years,,Value,APY,Guaranteed,,APY as % OfCap At Signing,,InflatedValue,InflatedAPY,InflatedGuaranteed
T.J. Green,Seahawks,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Tyvis Powell,49ers,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Jordan Lucas,Chiefs,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Darian Thompson,Cowboys,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Andrew Adams,Buccaneers,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Erik Harris,Raiders,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Corey Moore,Texans,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Jordan Lucas,Dolphins,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Dexter McCoil,49ers,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Dezmen Southward,Panthers,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Sharrod Neasman,Saints,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Darian Thompson,Cowboys,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Corey Moore,Colts,2018,1,,"$630,000","$630,000",$0,,0.4%,,"$1,070,858","$1,070,858",$0
Kurt Coleman,Eagles,2010,4,,"$1,833,368","$458,342","$43,368",,0.4%,,"$4,280,701","$1,070,175","$101,259"
Jordan Polk,Patriots,2025,3,,"$2,975,000","$991,667","$45,000",,0.4%,,"$3,209,420","$1,069,807","$48,546"
Donovan McMillon,Browns,2025,3,,"$2,975,000","$991,667","$210,000",,0.4%,,"$3,209,420","$1,069,807","$226,547"
Isaac Gifford,Panthers,2025,3,,"$2,975,000","$991,667","$244,000",,0.4%,,"$3,209,420","$1,069,807","$263,226"
Malik Verdon,Falcons,2025,3,,"$2,975,000","$991,667","$244,000",,0.4%,,"$3,209,420","$1,069,807","$263,226"
Malik Dixon-Williams,Rams,2025,3,,"$2,975,000","$991,667","$10,000",,0.4%,,"$3,209,420","$1,069,807","$10,788"
Ian Kennelly,Lions,2025,3,,"$2,975,000","$991,667","$40,000",,0.4%,,"$3,209,420","$1,069,807","$43,152"
Ladarius Tennison,Colts,2025,3,,"$2,975,000","$991,667","$10,000",,0.4%,,"$3,209,420","$1,069,807","$10,788"
Major Burns,Bears,2025,3,,"$2,975,000","$991,667","$10,000",,0.4%,,"$3,209,420","$1,069,807","$10,788"
Zion Childress,Cowboys,2025,3,,"$2,975,000","$991,667","$135,000",,0.4%,,"$3,209,420","$1,069,807","$145,638"
Trevian Thomas,Panthers,2025,3,,"$2,975,000","$991,667","$85,000",,0.4%,,"$3,209,420","$1,069,807","$91,698"
Elliott Davison,Saints,2025,3,,"$2,975,000","$991,667","$30,000",,0.4%,,"$3,209,420","$1,069,807","$32,364"
Josh Minkins,Patriots,2025,3,,"$2,973,000","$991,000","$58,000",,0.4%,,"$3,207,262","$1,069,087","$62,570"
Keondre Jackson,Ravens,2025,3,,"$2,972,500","$990,833","$7,500",,0.4%,,"$3,206,723","$1,068,907","$8,091"
Trey Washington,Colts,2025,3,,"$2,972,000","$990,667","$7,000",,0.4%,,"$3,206,183","$1,068,728","$7,552"
Mishael Powell,Vikings,2025,3,,"$2,970,000","$990,000","$55,000",,0.4%,,"$3,204,026","$1,068,009","$59,334"
Jaylen Jones,Chargers,2025,3,,"$2,970,000","$990,000","$5,000",,0.4%,,"$3,204,026","$1,068,009","$5,394"
Sergio Brown,NE/IND,2010,4,,"$1,828,835","$457,209","$38,835",,0.4%,,"$4,270,117","$1,067,530","$90,675"
Tommy McCormick,Giants,2025,3,,"$2,967,500","$989,167","$2,500",,0.4%,,"$3,201,329","$1,067,110","$2,697"
Max Hurleman,Steelers,2025,3,,"$2,967,000","$989,000","$2,000",,0.4%,,"$3,200,789","$1,066,930","$2,158"
Stevie Brown,Raiders,2010,4,,"$1,827,750","$456,938","$37,750",,0.4%,,"$4,267,584","$1,066,897","$88,142"
Shilo Sanders,Buccaneers,2025,3,,"$2,966,572","$988,857","$1,572",,0.4%,,"$3,200,328","$1,066,776","$1,696"
Cam'Ron Silmon-Craig,Jaguars,2025,3,,"$2,966,500","$988,833","$1,500",,0.4%,,"$3,200,250","$1,066,750","$1,618"
Desmond Igbinosun,Ravens,2025,3,,"$2,966,000","$988,667","$1,000",,0.4%,,"$3,199,711","$1,066,571","$1,079"
Tra Fluellen,Saints,2025,3,,"$2,965,000","$988,333",$0,,0.4%,,"$3,198,632","$1,066,210",$0
Jerrin Thompson,Titans,2025,3,,"$2,965,000","$988,333",$0,,0.4%,,"$3,198,632","$1,066,210",$0
Will Brooks,Chiefs,2025,3,,"$2,965,000","$988,333",$0,,0.4%,,"$3,198,632","$1,066,210",$0
Major Williams,Chiefs,2025,3,,"$2,965,000","$988,333",$0,,0.4%,,"$3,198,632","$1,066,210",$0
DK Kaufman,Seahawks,2025,3,,"$2,965,000","$988,333",$0,,0.4%,,"$3,198,632","$1,066,210",$0
Marcus Banks,Buccaneers,2026,2,,"$2,125,000","$1,062,500",$0,,0.4%,,"$2,125,000","$1,062,500",$0
Julius Wood,Cowboys,2026,2,,"$2,125,000","$1,062,500",$0,,0.4%,,"$2,125,000","$1,062,500",$0
Tanner Ingle,Rams,2026,2,,"$2,125,000","$1,062,500",$0,,0.4%,,"$2,125,000","$1,062,500",$0
Zion Childress,Cowboys,2026,2,,"$2,125,000","$1,062,500",$0,,0.4%,,"$2,125,000","$1,062,500",$0
Omar Brown,Dolphins,2026,2,,"$2,125,000","$1,062,500",$0,,0.4%,,"$2,125,000","$1,062,500",$0
Andre' Sam,Eagles,2026,2,,"$2,125,000","$1,062,500",$0,,0.4%,,"$2,125,000","$1,062,500",$0
Donovan Wilson,Cowboys,2019,4,,"$2,647,840","$661,960","$127,840",,0.4%,,"$4,237,670","$1,059,417","$204,598"
Jovante Moffatt,Browns,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Elijah Campbell,Jets,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Grayland Arnold,Eagles,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Henry Black,Packers,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Grayland Arnold,Eagles,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
P.J. Locke,Broncos,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Elijah Campbell,Dolphins,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
J.R. Reed,Rams,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Juju Hughes,Lions,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Nate Holley,Dolphins,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Antoine Brooks,Steelers,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Kenny Robinson,Panthers,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Juju Hughes,Rams,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Bobby Price,Lions,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Elijah Riley,Eagles,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Jonathan Owens,Texans,2020,2,,"$1,390,000","$695,000",$0,,0.4%,,"$2,112,351","$1,056,176",$0
Tyvis Powell,Seahawks,2016,3,,"$1,632,000","$544,000","$12,000",,0.4%,,"$3,165,830","$1,055,277","$23,278"
Kurtis Drummond,Texans,2017,1,,"$1,170,000","$585,000",$0,,0.4%,,"$2,110,204","$1,055,102",$0
DeAndre Houston-Carson,Bears,2017,2,,"$1,170,000","$585,000",$0,,0.4%,,"$2,110,204","$1,055,102",$0
Daniel Sorensen,Chiefs,2014,2,,"$930,000","$465,000",$0,,0.3%,,"$2,106,135","$1,053,068",$0
Jamoris Slaughter,Browns,2014,2,,"$930,000","$465,000",$0,,0.3%,,"$2,106,135","$1,053,068",$0
Ahmad Dixon,Vikings,2014,2,,"$930,000","$465,000",$0,,0.3%,,"$2,106,135","$1,053,068",$0
Phillip Thomas,Commanders,2014,2,,"$930,000","$465,000",$0,,0.3%,,"$2,106,135","$1,053,068",$0
Matthias Farley,Colts,2016,3,,"$1,628,000","$542,667","$8,000",,0.3%,,"$3,158,070","$1,052,691","$15,519"
Kavon Frazier,Cowboys,2016,4,,"$2,170,356","$542,589","$100,356",,0.3%,,"$4,210,158","$1,052,539","$194,675"
Brian Randolph,Rams,2016,3,,"$1,627,000","$542,500","$12,500",,0.3%,,"$3,156,131","$1,052,367","$24,248"
Andrew Williamson,Colts,2016,3,,"$1,625,500","$541,833","$5,500",,0.3%,,"$3,153,221","$1,051,073","$10,669"
Rafael Bush,NO/DEN,2011,2,,"$840,000","$420,000",$0,,0.3%,,"$2,101,832","$1,050,916",$0
Tracy Howard,Jaguars,2016,3,,"$1,625,000","$541,668","$10,000",,0.3%,,"$3,152,251","$1,050,753","$19,398"
Briean Boddy-Calhoun,Browns,2016,3,,"$1,625,000","$541,667","$5,000",,0.3%,,"$3,152,251","$1,050,751","$9,699"
Jarrod Wilson,Jaguars,2016,3,,"$1,625,000","$541,667","$20,000",,0.3%,,"$3,152,251","$1,050,751","$38,797"
Kentrell Brice,Packers,2016,3,,"$1,622,000","$540,667","$2,000",,0.3%,,"$3,146,431","$1,048,811","$3,880"
Blake Countess,Rams,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
A.J. Stamps,Browns,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Rohan Gaines,Rams,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Geno Matias-Smith,Commanders,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Dexter McCoil,Chargers,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
LaMarcus Brutus,Titans,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Alden Darby,Colts,2016,2,,"$990,000","$540,000",$0,,0.3%,,"$1,920,448","$1,047,517",$0
Tevin Carter,Commanders,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Erik Harris,Saints,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Jered Bell,49ers,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Antonio Glover,Broncos,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Dexter McCoil,49ers,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Chris Edwards,Raiders,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Jamal Golden,Saints,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Andrew Adams,Giants,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Marwin Evans,Packers,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Traveon Henry,Buccaneers,2016,3,,"$1,620,000","$540,000",$0,,0.3%,,"$3,142,552","$1,047,517",$0
Kenny Ladler,Commanders,2019,2,,"$1,305,000","$652,500",$0,,0.3%,,"$2,088,555","$1,044,277",$0
Maurice Smith,Commanders,2019,2,,"$1,305,000","$652,500",$0,,0.3%,,"$2,088,555","$1,044,277",$0
Nick Scott,Rams,2019,4,,"$2,597,328","$649,332","$77,328",,0.3%,,"$4,156,829","$1,039,207","$123,758"
Devon Key,Broncos,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Benny Sapp III,Falcons,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Alex Cook,Bears,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Loren Strickland,Lions,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Jaylin Simpson,Packers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Kendall Williamson,Chargers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Millard Bradford,Saints,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Loren Strickland,Lions,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Gervarrius Owens,Vikings,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Omar Brown,Packers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Quindell Johnson,49ers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Joshuah Bledsoe,Steelers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Millard Bradford,Bears,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Alex Cook,Bears,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Jason Taylor II,Chiefs,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Jaylen Mahoney,49ers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Quindell Johnson,Steelers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Jaylen Mahoney,49ers,2025,1,,"$960,000","$960,000",$0,,0.3%,,"$1,035,645","$1,035,645",$0
Tanner Ingle,Rams,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$2,069,718","$1,034,859",$0
Jaylin Simpson,Jets,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$2,069,718","$1,034,859",$0
Isaiah Stalbird,Saints,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$2,069,718","$1,034,859",$0
Demani Richardson,Panthers,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$2,069,718","$1,034,859",$0
Kendell Brooks,Titans,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$2,069,718","$1,034,859",$0
Brandon Hill,Texans,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$2,069,718","$1,034,859",$0
Wyett Ekeler,Colts,2026,3,,"$3,100,000","$1,033,333",$0,,0.3%,,"$3,100,000","$1,033,333",$0
Charles Washington,Cardinals,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Dymonte Thomas,Broncos,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Brandon Wilson,Bengals,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Adrian Colbert,Seahawks,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Shalom Luani,Seahawks,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Obi Melifonwu,Patriots,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Adrian Colbert,Dolphins,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
T.J. Green,Saints,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Isaiah Johnson,Buccaneers,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Charles Washington,Lions,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Harold Jones-Quartey,Chiefs,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Ronald Martin,Falcons,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Shalom Luani,Chargers,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Jordan Dangerfield,Steelers,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Doug Middleton,Dolphins,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
T.J. Green,Saints,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Marwin Evans,Seahawks,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Jermaine Whitehead,Browns,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$1,032,274","$1,032,274",$0
Dallin Leavitt,Raiders,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$1,025,782","$1,025,782",$0
Montrel Meander,Browns,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$1,025,782","$1,025,782",$0
Trayvon Henderson,Bengals,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$1,025,782","$1,025,782",$0
Rolan Milligan,Colts,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$1,025,782","$1,025,782",$0
Kai Nacua,49ers,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$1,025,782","$1,025,782",$0
Jake Gervase,Rams,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$1,025,782","$1,025,782",$0
Chris Cooper,Buccaneers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Devon Key,Chiefs,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Michael Joseph,Bears,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Jon Alexander,Bears,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Jack Koerner,Saints,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Innis Gaines,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
De'Vante Cross,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Luther Kirk,Falcons,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Brad Hawkins,Patriots,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Luther Kirk,Browns,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Donovan Stiner,Steelers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Javon Hagan,Cardinals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Micah Abernathy,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Trenton Thompson,Giants,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$1,019,914","$1,019,914",$0
Kenny Ladler,Giants,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
James Sample,Commanders,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
Tracy Howard,Dolphins,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
Kenny Ladler,Commanders,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
Michael Tyson,HOU/GB,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
Maurice Smith,Dolphins,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
Dean Marlowe,Bills,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$2,039,729","$1,019,865",$0
Sean Baker,Browns,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$1,018,420","$1,018,420",$0
Vinnie Sunseri,Patriots,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$1,018,420","$1,018,420",$0
Keenan Lambert,Seahawks,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$1,018,420","$1,018,420",$0
Ricardo Allen,Falcons,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$1,018,420","$1,018,420",$0
Terrance Parks,Texans,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$2,018,090","$1,009,045",$0
Dion Bailey,Jets,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$2,018,090","$1,009,045",$0
Christian Bryant,Rams,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$2,018,090","$1,009,045",$0
Ed Reynolds,Eagles,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$2,018,090","$1,009,045",$0
Orion Stewart,Broncos,2017,3,,"$1,677,500","$559,166","$12,500",,0.3%,,"$3,025,527","$1,008,508","$22,545"
Jordan Sterns,Chiefs,2017,3,,"$1,675,000","$558,333","$10,000",,0.3%,,"$3,021,018","$1,007,005","$18,036"
Lorenzo Jerome,49ers,2017,3,,"$1,673,500","$557,833","$16,000",,0.3%,,"$3,018,313","$1,006,104","$28,857"
Maurice Smith,Dolphins,2017,3,,"$1,673,500","$557,833","$8,500",,0.3%,,"$3,018,313","$1,006,104","$15,331"
Devin Chappell,Chiefs,2017,3,,"$1,673,000","$557,667","$8,000",,0.3%,,"$3,017,411","$1,005,804","$14,429"
P.J. Jules,Bengals,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
John Saunders,Patriots,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Qwuantrezz Knight,Commanders,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Gervarrius Owens,Bears,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Patrick McMorris,Giants,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Trey Washington,Colts,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Cam'Ron Silmon-Craig,Jaguars,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Dominique Hampton,Bears,2026,1,,"$1,005,000","$1,005,000",$0,,0.3%,,"$1,005,000","$1,005,000",$0
Malik Smith,Texans,2017,3,,"$1,671,500","$557,167","$6,500",,0.3%,,"$3,014,705","$1,004,902","$11,723"
Josh Thomas,Panthers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Darius Joiner,Texans,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Devon Key,Broncos,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Bubba Bolden,Browns,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Lukas Denis,Falcons,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Scott Nelson,Lions,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Collin Duncan,Panthers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Josh Thomas,Cardinals,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Ayo Oyelola,Jaguars,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Yusuf Corker,Bengals,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Tayler Hawkins,49ers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Qwuantrezz Knight,49ers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Trenton Thompson,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Brad Hawkins,Patriots,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Scott Nelson,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Trenton Thompson,Giants,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$1,004,893","$1,004,893",$0
Mike Adams,49ers,2004,2,,"$537,500","$268,750","$2,500",,0.3%,,"$2,009,072","$1,004,536","$9,345"
Demetrious Cox,Panthers,2017,3,,"$1,670,000","$556,667","$5,000",,0.3%,,"$3,012,000","$1,004,001","$9,018"
Jadar Johnson,Giants,2017,3,,"$1,670,000","$556,667","$12,500",,0.3%,,"$3,012,000","$1,004,001","$22,545"
Jordan Moore,Falcons,2017,3,,"$1,669,000","$556,333","$4,000",,0.3%,,"$3,010,196","$1,003,398","$7,214"
Alex Gray,Buccaneers,2017,3,,"$1,669,000","$556,333","$4,000",,0.3%,,"$3,010,196","$1,003,398","$7,214"
Obi Melifonwu,Patriots,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$1,002,987","$1,002,987",$0
J.T. Gray,Saints,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$1,002,987","$1,002,987",$0
Charlie Miller,Jaguars,2017,3,,"$1,668,000","$556,000","$9,000",,0.3%,,"$3,008,393","$1,002,798","$16,232"
Deron Washington,Falcons,2017,3,,"$1,667,000","$555,666","$2,000",,0.3%,,"$3,006,589","$1,002,195","$3,607"
T.J. Mutcherson,Texans,2017,3,,"$1,666,500","$555,500","$1,500",,0.3%,,"$3,005,687","$1,001,896","$2,705"
Daniel Henry,Ravens,2017,3,,"$1,665,500","$555,167",$500,,0.3%,,"$3,003,884","$1,001,295",$902
Ironhead Gallon,Cardinals,2017,3,,"$1,665,000","$555,000","$2,500",,0.3%,,"$3,002,982","$1,000,994","$4,509"
Chanceller James,49ers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$3,002,982","$1,000,994",$0
Gump Hayes,Cardinals,2017,3,,"$1,665,000","$555,000","$6,000",,0.3%,,"$3,002,982","$1,000,994","$10,822"
Malik Golden,49ers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$3,002,982","$1,000,994",$0
Quincy Mauger,Falcons,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$3,002,982","$1,000,994",$0
Drico Johnson,Cardinals,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$3,002,982","$1,000,994",$0
Armagedon Draughn,Jets,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$3,002,982","$1,000,994",$0
Cyril Noland-Lewis,Cardinals,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$3,002,982","$1,000,994",$0
